"data__message","data__story","data__updated_time","data__id","paging__previous","paging__next"
"אני מסאבלטת את הדירה המאד מיוחדת שלי מה 20 ביולי ל 3 חודשים (עד אמצע אוקטובר). הדירה נמצאת ביפו במרחק חציית כביש מהים (דקה מהים), לא רחוק ממתחם התחנה.  דירת open-pace מוארת עם חצר פרטית.  Oasis בתוך העיר. ממש כפר בתוך העיר. הרבה שקט. יש מזגן וגם מכונת כביסה. -- מתאימה ליחיד או לזוג. -- לא לבעלי כלבים. -- 4500 ש""ח לחודש כולל כל החשבונות. -- למעוניינים - נא ליצור איתי קשר בהודעה פרטית, תודה","","2014-06-21T09:31:12+0000","707688259256219_797076256984085","",""
"מחפשים דירת חדר או יותר בתל אביב לכל חודש יולי יש מבניכם מישהו שמכיר מישהו שיש לו דירה  זה די דחוף בבקשה לצלצל אפשר גם היום איריס 0542635914 תודה","","2014-06-21T05:54:21+0000","707688259256219_798068083551569","",""
"האדישות הורגת!!! הצטרפו אלינו לחקיקת חוק עונש מוות למחבלים רוצחים שפלים","","2014-06-20T15:38:59+0000","707688259256219_795275387164172","",""
"מחפש סבלט לחודש יולי בפלורנטין או דרום העיר... אשמח לשמוע ממישהו עם הצעה [:","","2014-06-20T15:17:46+0000","707688259256219_797574506934260","",""
"מחפש סבלט לזוג לחודשיים יולי אוגוסט.","","2014-06-20T14:31:52+0000","707688259256219_797552790269765","",""
"מסבלטת את דירתי בתל אביב+ חניה פרטית (!) לשבוע ימים בתאריכים 5.12.14-12.8.14. הדירה אדריכלית ברמה גבוהה ביותר משופצת ומרוהטת, מרכז תל-אביב קרוב להכל, רחוב שקט ירוק ומקסים מאחורי כיכר רבין, דקות מדיזינגוף, איזורי המוזאונים, 10 דק הליכה לים. כולל אינטרנט חופשי, פלזמה שקועה בקיר, תריסים חשמליים וכו'. נייד- 0545477013. Am renting out my best located stylish fancy cleen and organized TLV apt inlcuding a private parking space for a week on the 5/12/14-12/8/14. The apt is located in a super green quite street, (Dubnov st) minutes walking distance to the beach, close to Dizingoff St, rabin Sq, musiems etc. Free Wifi, Plazma TV, AC, Electric shades, fully furnished etc. phone number- 0545477013","","2014-06-20T10:22:53+0000","707688259256219_797407633617614","",""
"דרוש סבלט במרכז תל אביב לכניסה מיידית החל מה-22 ליוני למשך שבוע , ליחיד. הצעות יתקבלו בברכה","","2014-06-20T09:52:55+0000","707688259256219_797415260283518","",""
"מסבלטת את דירתי המהממת ברש""י, תל אביב בין ה-18.7.14 ל-25.8.14. דירת שני חדרים מוארת, מאווררת, משופצת, ממוזגת ומאובזרת עד הפרט האחרון (כולל מכונת כביסה, טלוויזיה, תנור ו-wi-fi). במיקום סופר שקט ומרכזי.  4500 ש""ח לחודש. נא לפנות בפרטי.","","2014-06-20T08:42:21+0000","707688259256219_797391820285862","",""
"לאור נסיעה לאוסטרליה אנחנו רוצים לסבלט את הדירה שלנו בין התאריכים 10.7 ל15.8 . דירת שני חדרים 50 מטר עם חצר ברחוב יוסף אליהו. לפרטים ניתן לפנות אלי בטלפון 052-5522071. מחיר 4500","","2014-06-20T08:12:29+0000","707688259256219_797371043621273","",""
"סבלט ליולי-אוגוסט במרכז-דרום העיר במחיר שפוי?!","","2014-06-19T23:12:04+0000","707688259256219_797183836973327","",""
"ניר הובלות לסטודנטים שרות אמין במחירים נוחים 0507779987","‎ניר שחר‎ shared ‎ניר הובלות חדש‎'s post to the group: ‎סבלט בתל אביב לתקופות קצרות‎.","2014-06-19T21:16:38+0000","707688259256219_797139100311134","",""
"מסבלטת דירה מקסימה בת׳א (גבול גבעתיים) 1.9.14 - 29.10.14 מוארת ,מרוהטת, מאובזרת וממוזגת. חדר שינה ענק, סלון + מרפסת כייפית+ מרפסת שרות שיש בה מכונת כביסה ומייבש מקלחת ושרותים נפרדים+ דוד'ש  ממוקמת במרחק הליכה מקניון עזריאלי ורכבת השלום וכמובן תחבורה ציבורית נוחה לכל חלקי העיר שכ""ד 3,500 ש""ח לפרטים נוספים אפשר לפנות אלי בפרטי . תודה","","2014-06-18T20:53:28+0000","707688259256219_796572653701112","",""
"סאבלט מה 200/8/14 עד 20/10/14  צמוד למגדלי אקירוב לכיוון ככר המדינה.  רחוב שקט בית עם חצר... פרטים בפרטי.!(:","","2014-06-18T16:08:00+0000","707688259256219_796441093714268","",""
"סאבלט ל-20 ימים מה- 23.6.2014 ועד ה- 12.7.2014 (מתאימה ליחיד או לזוג). הדירה משופצת בכל ההיבטים ע״י אדריכל וממש ממש מפנקת!!!!  בדירה יש הכל ממש כמו סוויטה- כל מה שאתם צריכים להביא זה רק בגדים.  הדירה נמצאת בשדרות חן קרוב לבימה. המחיר הוא 4,200 ש״ח כולל הכל (אינטרנט מהיר, חשמל, מים, מטבח חדש ומפנק, טלוויזיה ענקית, מיטה זוגית, מכונת כביסה, מייבש ועוד ועוד). נא ליצור קשר בפרטי  0506850815","","2014-06-18T14:47:10+0000","707688259256219_796411503717227","",""
"נורדאו לכיוון אבן גבירול, עורפית ושקטה עם נוף לירוק, 45 מ""ר הדירה פלוס מרפסת שמש של 10 מ""ר. פנוייה מה- 22/6 למשך שבועיים. אפשרות לחלק מהתקופה או לכולה. מיועדת לזוג או יחיד- המחיר בהתאם לתקופה","","2014-06-18T14:19:45+0000","707688259256219_795401427151568","",""
"חברים יקרים - אנחנו מסבלטים את הדירה המדהימה שלנו בין התאריכים 6.7-12.8. הדירה ברחוב הירקון 25, תל אביב מטר מהים ומטר מכרם התמנים. דירה חדשה גדולה ומאובזרת בכל מה שצריך בשביל להעביר קיץ מושלם בתל אביב (גלשן, אופניים, מנגל). 5000 שקל לכל התקופה. לפרטים 0524272999 בן או תשלחו הודעה בפרטי. וברור, תעשו טובה ותעשו share!","","2014-06-18T10:36:11+0000","707688259256219_796284880396556","",""
"סבלט לחדר. מיקום מרכזי ביותר.  מהיום עד 24/4. 179  ללילה","","2014-06-18T09:43:17+0000","707688259256219_796266263731751","",""
"סבלט מפנק בדירה בתל אביבית מדהימה ומרווחת עם נוף לים .  18-31 ביולי.","","2014-06-18T08:04:37+0000","707688259256219_796240697067641","",""
"share my group pleas bdsm israel https://www.facebook.com/groups/679625008715229/","","2014-06-17T23:31:22+0000","707688259256219_796092007082510","",""
"ניר הובלות לסטודנטים שרות אמין 0507779987","","2014-06-17T20:55:51+0000","707688259256219_796028160422228","",""
"מסבלטים את דירתנו המגניבה מה 30 ביוני עד ה 19 ביולי. 2.5 חדשים בצפון הישן של תל אביב, דירת קרקע מדליקה ומפנקת מרוהטת ומאובזרת לחלוטין כולל אינטרנט, YES, ועוד פינוקים רבים. (חדר שינה, סלון וחדר עבודה קטן).  אם מעניין אתכם דברו איתי 0547777405 או בפרטי. טל","","2014-06-17T20:18:45+0000","707688259256219_796011033757274","",""
"ROOM in a Big and Amazing aprt. (florentin) starting from 1/9/14  6 meter ceiling vintage looking 3 bedroom aprt. in the center of TLV located on the edge of florentin neighborhood (the tlv artists and musicians area) had an empty room waiting for special people to come and have the real israeli experience. Israeli english speaker musician will be ur host ..  music and art all around i'm a person that likes having people around and treating them like family  love hosting, i'm an english speaker been around the world great vibe, amazing night life, close to all the cultural centers very very easy to get around bus, train and bike rental all 5 mins walk from the house","","2014-06-17T16:35:23+0000","707688259256219_795901367101574","",""
"Subletting my Great apt. central location 5 min from the beach BTW 18-26.6 comes with Lucy the awesome cat:)","","2014-06-17T16:02:57+0000","707688259256219_795765400448504","",""
"Looking for a 2 months cheap studio/apartment sublet from now. Inbox me if you have something","","2014-06-17T12:12:24+0000","707688259256219_795778130447231","",""
"היי כולם, אני מסבלטת את דירתי לתקופה של כשבועיים, בין 29.6 ל-15.7. מדובר בדירה מתוקה ומלאה בקסם ליד שוק לוינסקי. הרגלי היגיינה סבירים יתקבלו בברכה. המחיר הוא 1400 ש""ח. הודעות שלחו לפרטי.","","2014-06-17T09:40:08+0000","707688259256219_795695217122189","",""
"מסבלטים חדר בצימר הפרטי שלנו !!! בית פרטי עם חצר ענקית ועצי פרי במיקום השווה ביותר בתל אביב . כרם התימנים , זרובבל 15 א . מטר מהים מהכרמלית ומהשוק . הבית פרטי מפנק ומאובזר קומפלט- מכונת כביסה , מייבש , מכונת נספרסו , כיריים ותנור חדשים . החדר שמתפנה מרווח ומכיל מיטה , ארון ושידה . פינה ייחודית בנוף התל אביבי :) מתפנה מה 1.7 גמיש 2950 כולל הכל!!!!! לפרטים עדן 0509291986 ואבי 0526002333","","2014-06-17T07:58:32+0000","707688259256219_795654510459593","",""
"הי, מחפש לסאבלט דירה במיידי ללא שותפים , אשמח להצעות , תודה","","2014-06-17T02:28:37+0000","707688259256219_795533070471737","",""
"מחפש סבלט של דירה לחודשים יולי ואוגוסט. אשמח להצעות, תודה","","2014-06-16T14:50:17+0000","707688259256219_795250377166673","",""
"שלום חברים, אני מחפש סבלט בתל אביב החל מ22/6 או אחרי עד לתחילת אמצע אוגוסט ( גמיש בתאריכים). עדיפות לדירת יחיד תודה!","","2014-06-16T14:42:31+0000","707688259256219_795246853833692","",""
"מחפשים סבלט לזוג בתל אביב לחודשי הקיץ יולי-ספטמבר (כולל)... הצעות?","","2014-06-16T14:39:22+0000","707688259256219_795098083848569","",""
"היי :) אנחנו מסבלטים את דירתנו המקסימה בצפון הישן מה- 1 לאוגוסט עד ה- 18 בספטמבר. הדירה משופצת ומפנקת, 2 חדרים, 50 מ""ר, קרוב לפארק הירקון, לים ולכל מה שזז. כתובת: הר נבו 7. המחיר 5000 ₪ לחודש, כולל מים, חשמל וארנונה. אם זה מעניין אתכם, אתם מוזמנים לפנות בפרטי. ושיהיה לכם יום נעים!","","2014-06-16T11:55:39+0000","707688259256219_795164170508627","",""
"ניר הובלות לסטודנטים שרות אמין 0507779987","","2014-06-16T11:25:03+0000","707688259256219_795148687176842","",""
"מסבלטת את דירתי המהממת במרכז תל אביב 3/7 עד 7/8. 4,400 + חשמל עפ""י מונה. דירת 2 חדרים חדשה, מהממת ושקטה, ברח' זבוטינסקי 2 דק מדיזינגוף, מאובזרת לחלוטין, מכונת כביסה, מזגן בכל חדר וכו'... למעוניינים פנו בפרטי   Subletting my beautiful Central Tel Aviv apartment 3/7 to 7/8. 4400 NIS + electricity according to use. New 2 rooms apartment (bedroom & living room + closet room), stunning and quiet located on Jabotinsky Street 2 min Dizengoff, fully equipped, washing machine, air conditioning in every room, etc. ... for additional info send me a private message","","2014-06-16T11:21:59+0000","707688259256219_795147290510315","",""
